set	Id	Date	Time	Center.dep	Sv.mean	Area	Trans.tilt	AlongBeamSize	AlongRingSize	Dudoso	Pulso	Rango	Frecuency	Diancia del Banco (m)
6	42	01122018	131825	37.71	-46.76	26651.8	-8.01	121.01	807.71	0	6000	500	75	123.0979652
6	42	01122018	131827	36.96	-45	25252.8	-8.01	114.05	858.51	0	6000	500	75	123.0979652
6	42	01122018	131828	35.65	-45.57	23281.8	-8.01	123.66	993.95	0	6000	500	75	123.0979652
6	42	01122018	131829	32.86	-48.62	16174.6	-8.01	92.09	622.14	0	6000	500	75	121.82351
6	42	01122018	131830	32.68	-48.53	22930.5	-8.01	104.78	929.65	0	6000	500	75	121.82351
6	42	01122018	131831	31.31	-46.76	20789.5	-8.01	96.15	915.25	0	6000	500	75	121.82351
6	43	01122018	131832	31.23	-46.7	23206.6	-8.01	94.05	944.85	0	6000	500	75	198.402567
6	43	01122018	131834	31.67	-46.14	23206.6	-8.01	94.05	944.85	0	6000	500	75	198.402567
6	43	01122018	131834	31.9	-48.42	23206.6	-8.01	94.05	944.85	0	6000	500	75	198.402567
6	44	01122018	131836	31.64	-47.92	19862.2	-8.01	77.72	902.44	0	6000	500	75	129.3652395
6	44	01122018	131837	31.62	-48.18	21451	-8.01	85.61	919.71	0	6000	500	75	129.3652395
6	44	01122018	131838	31.57	-47.82	16640.1	-8.01	76.26	820.52	0	6000	500	75	129.3652395
6	44	01122018	131839	31.48	-47.98	21521.1	-8.01	74.17	924.08	0	6000	500	75	139.9808536
6	44	01122018	131840	31.24	-47.94	21341.2	-8.01	72.4	869.58	0	6000	500	75	139.9808536
6	44	01122018	131842	31.23	-47.61	20879.6	-8.01	72.88	720.29	0	6000	500	75	139.9808536
6	44	01122018	131842	31.53	-47.74	18827.2	-8.01	71.21	911.43	0	6000	500	75	146.2775947
6	44	01122018	131844	31.2	-47.87	21598.1	-8.01	74.48	909.44	0	6000	500	75	146.2775947
6	44	01122018	131845	31.42	-47.94	19857.1	-8.01	74.29	893.45	0	6000	500	75	146.2775947
6	45	01122018	131846	30.91	-48.06	20143.9	-8.01	76.03	814.98	0	6000	500	75	198.402567
6	45	01122018	131847	30.65	-47.86	20143.9	-8.01	76.03	814.98	0	6000	500	75	198.402567
6	45	01122018	131849	30.51	-47.98	20143.9	-8.01	76.03	814.98	0	6000	500	75	198.402567
6	46	01122018	131850	32.66	-44.41	21051.3	-8.01	116.74	736.86	0	6000	500	75	169.8354
6	46	01122018	131851	27.7	-46.91	27857.8	-8.01	116.77	833.05	0	6000	500	75	178.3557596
6	46	01122018	131852	28.5	-47.84	21838.9	-8.01	113.76	752.59	0	6000	500	75	178.3557596
6	46	01122018	131854	30.06	-48.23	20465.6	-8.01	77.98	781.05	0	6000	500	75	184.5541796
6	46	01122018	131855	29.51	-48.1	27919.4	-8.01	104.8	681.69	0	6000	500	75	184.5541796
6	46	01122018	131856	29.48	-48.07	22618.4	-8.01	104.47	830.74	0	6000	500	75	184.5541796
6	47	01122018	131857	29.18	-48.29	25195.9	-8.01	91.95	677.78	0	6000	500	75	198.402567
6	47	01122018	131858	29.38	-48.45	25195.9	-8.01	91.95	677.78	0	6000	500	75	198.402567
6	47	01122018	131859	29.3	-48.8	25195.9	-8.01	91.95	677.78	0	6000	500	75	198.402567
6	48	01122018	131900	29.51	-48.62	27868.9	-8.01	134.43	896.18	0	6000	500	75	189.4089347
6	48	01122018	131902	27.78	-48.44	27868.9	-8.01	134.43	896.18	0	6000	500	75	189.4089347
6	48	01122018	131903	28.03	-48.02	27868.9	-8.01	134.43	896.18	0	6000	500	75	189.4089347
6	49	01122018	131904	28.87	-48.73	26714.5	-8.01	104.56	645.34	0	6000	500	75	198.402567
6	49	01122018	131905	28.71	-49.25	26714.5	-8.01	104.56	645.34	0	6000	500	75	198.402567
6	49	01122018	131906	29.21	-49.13	26714.5	-8.01	104.56	645.34	0	6000	500	75	198.402567
6	50	01122018	131907	28.14	-49.25	23559.7	-8.01	96.79	660.4	0	6000	500	75	176.7079968
6	50	01122018	131908	27.56	-48.95	26890.6	-8.01	115.86	696.91	0	6000	500	75	176.7079968
6	50	01122018	131910	28.15	-48.98	21568.4	-8.01	106.52	688.85	0	6000	500	75	176.7079968
6	50	01122018	131911	28.2	-49.38	22410.5	-8.01	100.41	747.82	0	6000	500	75	166.7647332
6	50	01122018	131912	28.83	-49.5	26865	-8.01	111.36	711.61	0	6000	500	75	166.7647332
6	50	01122018	131913	29.19	-49.5	23688.2	-8.01	99.41	710.66	0	6000	500	75	166.7647332
6	51	01122018	131914	30.46	-49.55	25641.7	-8.01	126.47	692.51	0	6000	500	75	198.402567
6	51	01122018	131916	28.35	-48.96	25641.7	-8.01	126.47	692.51	0	6000	500	75	198.402567
6	51	01122018	131917	30.9	-49.65	25641.7	-8.01	126.47	692.51	0	6000	500	75	198.402567
6	52	01122018	131918	27.57	-47.5	19760.2	-8.01	121.99	681.93	0	6000	500	75	144.9747086
6	52	01122018	131920	31.1	-49.89	21609.7	-8.01	122.75	671.67	0	6000	500	75	144.9747086
6	52	01122018	131921	31.95	-49.99	17807.1	-8.01	119.32	658.85	0	6000	500	75	144.9747086
6	52	01122018	131922	28.82	-47.46	19740.7	-8.01	126.02	689.65	0	6000	500	75	140.1356057
6	52	01122018	131923	30.68	-50.4	16789.9	-8.01	123.09	650.9	0	6000	500	75	140.1356057
6	52	01122018	131924	33.47	-49.49	14032.8	-8.01	117.03	648.83	0	6000	500	75	140.1356057
6	52	01122018	131925	33.8	-49.44	10806.4	-8.01	125.61	649.46	0	6000	500	75	133.949972
6	52	01122018	131926	30.13	-50.5	8191.9	-8.01	122.47	534.07	0	6000	500	75	133.949972
6	52	01122018	131927	29.42	-50.46	5099.3	-8.01	184.43	284.52	0	6000	500	75	133.949972
6	52	01122018	131929	31.8	-50.12	2711.1	-8.01	55.48	249.93	0	6000	500	75	128.7931345
6	52	01122018	131930	27.54	-55.48	3412	-8.01	71.19	290.05	0	6000	500	75	128.7931345
6	53	01122018	131933	37.98	-50.74	3064.7	-8.01	51.52	350.33	0	6000	500	75	198.402567
6	53	01122018	131934	37.82	-50.55	3064.7	-8.01	51.52	350.33	0	6000	500	75	198.402567
6	53	01122018	131934	37.6	-50.08	3064.7	-8.01	51.52	350.33	0	6000	500	75	198.402567
6	54	01122018	131933	43.61	-49.31	2616.3	-8.01	36.17	323.09	0	6000	500	75	198.402567
6	54	01122018	131934	43.8	-50.58	2616.3	-8.01	36.17	323.09	0	6000	500	75	198.402567
6	54	01122018	131934	43.85	-50.6	2616.3	-8.01	36.17	323.09	0	6000	500	75	198.402567
6	55	01122018	131956	24.17	-49.57	7163.2	-8.01	107.28	539.31	0	6000	500	75	198.402567
6	55	01122018	131957	23.89	-50.78	7163.2	-8.01	107.28	539.31	0	6000	500	75	198.402567
6	55	01122018	131958	23.44	-49.04	7163.2	-8.01	107.28	539.31	0	6000	500	75	198.402567
6	56	01122018	132007	29.09	-51.32	1272.6	-8.01	43.65	176.73	0	6000	500	75	189.8144034
6	56	01122018	132008	29.52	-51.58	1994.3	-8.01	50.21	233.8	0	6000	500	75	189.8144034
6	56	01122018	132009	29.94	-50.29	1477.3	-8.01	37.02	216.86	0	6000	500	75	189.8144034
6	56	01122018	132010	31.37	-51.16	1288.9	-8.01	42.51	262.56	0	6000	500	75	200.6926499
6	56	01122018	132011	31.7	-50.84	1642	-8.01	57.05	232.09	0	6000	500	75	200.6926499
6	56	01122018	132013	31.64	-50.01	1906	-8.01	55.38	267.84	0	6000	500	75	200.6926499
6	56	01122018	132013	32.48	-51.15	1951.2	-8.01	59.65	231.7	0	6000	500	75	206.6278192
6	56	01122018	132015	32.37	-51.05	1825.5	-8.01	48.28	236.52	0	6000	500	75	206.6278192
6	56	01122018	132016	33.08	-51.25	1430.8	-8.01	31.23	287.08	0	6000	500	75	206.6278192
6	56	01122018	132017	33.79	-51.21	1435.9	-8.01	48.32	197.06	0	6000	500	75	224.2294745
6	56	01122018	132018	33.96	-51.07	1362.9	-8.01	37.02	195.36	0	6000	500	75	224.2294745
6	56	01122018	132019	35.23	-50.02	1398.3	-8.01	44.53	205.78	0	6000	500	75	224.2294745
6	57	01122018	132102	17.61	-49.58	40198.8	-3.01	209.08	1136.07	0	6000	500	75	198.402567
6	57	01122018	132103	17.29	-49.97	40198.8	-3.01	209.08	1136.07	0	6000	500	75	198.402567
6	57	01122018	132105	17.2	-49.84	40198.8	-3.01	209.08	1136.07	0	6000	500	75	198.402567
6	58	01122018	132058	17.67	-49.65	41534.2	-3.01	202.23	895.55	0	6000	500	75	261.4590858
6	59	01122018	132105	17.51	-49.59	31471.4	-3.01	206.19	1019.2	0	6000	500	75	266.1182205
6	59	01122018	132106	17.66	-49.11	33940.1	-3.01	206.48	1098.91	0	6000	500	75	266.1182205
6	59	01122018	132108	17.95	-49.6	35189.3	-3.01	215.51	1117.03	0	6000	500	75	266.1182205
6	59	01122018	132109	18.43	-49.18	38427.9	-3.01	207.79	1123.25	0	6000	500	75	269.5376534
6	59	01122018	132110	18.63	-49.4	37857	-3.01	204.57	1124.44	0	6000	500	75	269.5376534
6	59	01122018	132111	18.49	-49.19	35687.8	-3.01	194.32	1163.91	0	6000	500	75	269.5376534
6	59	01122018	132113	18.37	-48.93	36516.3	-3.01	182.5	1159.65	0	6000	500	75	270.0487943
6	59	01122018	132115	18.51	-48.64	37424.8	-3.01	166.74	1163.02	0	6000	500	75	270.0487943
6	59	01122018	132116	18.08	-48.86	39179.1	-3.01	168.17	1174.83	0	6000	500	75	270.0487943
6	59	01122018	132116	18.39	-48.35	38894.5	-3.01	203	1074.25	0	6000	500	75	276.5169733
6	59	01122018	132118	18.07	-48.39	39349	-3.01	205.93	1079.72	0	6000	500	75	276.5169733
6	59	01122018	132119	17.59	-47.95	39230.4	-3.01	203.76	1111.11	0	6000	500	75	276.5169733
6	59	01122018	132120	22.17	-51.54	250.5	-3.01	9.13	167.26	0	6000	500	75	277.9857928
6	59	01122018	132122	23.49	-51.93	970.4	-3.01	19.26	538.5	0	6000	500	75	277.9857928
6	59	01122018	132122	23.2	-52.93	231.9	-3.01	5.41	174.37	0	6000	500	75	277.9857928
6	60	01122018	132116	13.57	-51.28	283.8	-3.01	7.53	204.87	0	6000	500	75	276.5169733
6	60	01122018	132118	13.53	-51.05	441	-3.01	9.15	205.43	0	6000	500	75	276.5169733
6	60	01122018	132120	17.67	-48.73	45291.9	-3.01	182.07	1191.63	0	6000	500	75	277.9857928
6	60	01122018	132122	17.59	-48.61	46414.5	-3.01	185.74	1191.25	0	6000	500	75	277.9857928
6	60	01122018	132122	17.61	-48.38	44946.9	-3.01	199.66	1173.11	0	6000	500	75	277.9857928
6	60	01122018	132124	17.78	-48.53	44084.8	-3.01	177.25	1243.08	0	6000	500	75	272.8824128
6	60	01122018	132125	17.73	-48.5	43301.1	-3.01	162.76	1206.83	0	6000	500	75	272.8824128
6	60	01122018	132126	17.58	-48.56	44342.4	-3.01	178.08	1208.93	0	6000	500	75	272.8824128
6	61	01122018	132127	17.17	-48.6	51317.6	-3.01	211.96	1141.86	0	6000	500	75	198.402567
6	61	01122018	132128	16.89	-48.68	51317.6	-3.01	211.96	1141.86	0	6000	500	75	198.402567
6	61	01122018	132129	16.84	-48.83	51317.6	-3.01	211.96	1141.86	0	6000	500	75	198.402567
6	62	01122018	132134	17.11	-49.7	47978.1	-3.01	200.33	1172.83	0	6000	500	75	198.402567
6	62	01122018	132135	17.36	-49.19	47978.1	-3.01	200.33	1172.83	0	6000	500	75	198.402567
6	62	01122018	132136	17.65	-48.79	47055.4	-3.01	200.33	1172.83	0	6000	500	75	198.402567
6	63	01122018	132148	17.53	-48.26	53535.6	-3.01	240.76	974.12	0	6000	500	75	250.8745333
6	63	01122018	132149	17.3	-46.41	57303.4	-3.01	248.22	979.33	0	6000	500	75	250.8745333
6	63	01122018	132150	18.27	-46.05	52998.9	-3.01	240.28	974.85	0	6000	500	75	250.8745333
6	63	01122018	132151	19.1	-46.62	61843.6	-3.01	248.87	1072.84	0	6000	500	75	249.8739508
6	63	01122018	132153	16.24	-48.38	60885.7	-3.01	234.66	1167.98	0	6000	500	75	249.8739508
6	63	01122018	132153	16.83	-48.77	55596.2	-3.01	242.33	1167.11	0	6000	500	75	249.8739508
6	63	01122018	132155	17.35	-48.92	46574.1	-3.01	229.87	1001.58	0	6000	500	75	251.8462768
6	63	01122018	132156	15.99	-47.73	50373.1	-3.01	230.2	1008.32	0	6000	500	75	251.8462768
6	63	01122018	132157	16.4	-48.25	46176.3	-3.01	226.91	940.7	0	6000	500	75	251.8462768
6	64	01122018	132158	17.63	-49.38	51379.1	-3.01	249.1	975.81	0	6000	500	75	198.402567
6	64	01122018	132159	17.38	-49.03	51307.9	-3.01	249.1	1085.95	0	6000	500	75	198.402567
6	64	01122018	132200	17.44	-49.08	51307.9	-3.01	249.1	1085.95	0	6000	500	75	198.402567
6	65	01122018	132039	31.01	-47.9	22486.5	-5.01	122.61	1390.32	0	6000	500	75	198.402567
6	65	01122018	132040	21.17	-49.77	19240.4	-3.01	122.61	1331.12	0	6000	500	75	198.402567
6	66	01122018	132038	39.25	-52.7	10176.6	-8.01	92.12	663.3	0	6000	500	75	198.402567
6	66	01122018	132039	24.44	-49.59	10176.6	-5.01	92.12	663.3	0	6000	500	75	198.402567
6	66	01122018	132040	14.63	-48.61	10176.6	-3.01	92.12	663.3	0	6000	500	75	198.402567
6	67	01122018	132045	18.82	-48.72	40547.9	-3.01	213.37	913.84	0	6000	500	75	198.402567
6	67	01122018	132046	18.02	-49.79	40547.9	-3.01	213.37	913.84	0	6000	500	75	198.402567
6	67	01122018	132047	17.78	-49.47	40547.9	-3.01	213.37	913.84	0	6000	500	75	198.402567
6	68	01122018	132049	17.95	-49.79	35250.6	-3.01	194.56	851.77	0	6000	500	75	259.4667245
6	69	01122018	132052	18.62	-48.95	38739.2	-3.01	193.89	903.57	0	6000	500	75	260.0823463
6	69	01122018	132053	18.12	-48.79	38944	-3.01	203.74	903.57	0	6000	500	75	260.0823463
6	69	01122018	132054	17.86	-49.56	38035.4	-3.01	203.4	903.57	0	6000	500	75	260.0823463
6	69	01122018	132055	18.02	-49.36	36440.9	-3.01	179.54	810.77	0	6000	500	75	261.4590858
6	69	01122018	132057	17.89	-49.66	38257.5	-3.01	191.29	888.48	0	6000	500	75	261.4590858
6	69	01122018	132058	19.28	-48.37	35061.9	-3.01	193.22	786.49	0	6000	500	75	263.5804634
6	69	01122018	132100	18.4	-49.55	38846.6	-3.01	213.8	825.07	0	6000	500	75	263.5804634
6	69	01122018	132101	18.02	-49.53	33458.2	-3.01	218.83	823.67	0	6000	500	75	263.5804634
6	70	01122018	132130	16.99	-48.55	42305.1	-3.01	198.8	1112.09	0	6000	500	75	265.2859981
6	70	01122018	132132	16.9	-48.96	42305.1	-3.01	198.8	1112.09	0	6000	500	75	265.2859981
6	70	01122018	132133	16.89	-49.62	42305.1	-3.01	198.8	1112.09	0	6000	500	75	265.2859981
6	71	01122018	132201	17.7	-49.27	41461.4	-3.01	213.06	960.36	0	6000	500	75	254.428717
6	71	01122018	132203	17.74	-49.3	46147.8	-3.01	220.93	974.26	0	6000	500	75	254.428717
6	71	01122018	132204	12.42	-51.18	249.4	-3.01	4.89	379.25	0	6000	500	75	254.428717
6	71	01122018	132205	18.16	-48.88	43884.4	-3.01	228.12	980.68	0	6000	500	75	258.4094832
6	71	01122018	132206	19.43	-51.78	507	-3.01	6.34	262.01	0	6000	500	75	258.4094832
7	40	02122018	065006	4.23	-46.99	12060.5	-1.01	116.72	747.98	0	6000	500	75	286.1635775
7	40	02122018	065007	12.96	-49.82	12060.5	-3.01	116.72	747.98	0	6000	500	75	286.1635775
7	40	02122018	065008	13.15	-50.24	12060.5	-3.01	116.72	747.98	0	6000	500	75	286.1635775
7	41	02122018	065009	13.42	-49.59	7855.9	-3.01	93.17	506.91	0	6000	500	75	230.2721199
7	41	02122018	065010	13.28	-49.65	9726.3	-3.01	100.01	506.91	0	6000	500	75	230.2721199
7	41	02122018	065012	13.21	-49.7	8843.2	-3.01	98.94	451.15	0	6000	500	75	230.2721199
7	41	02122018	065013	9.03	-49.57	10462.4	-2.01	115.91	455.68	0	6000	500	75	227.6717236
7	41	02122018	065014	8.81	-49.42	11540.3	-2.01	120.7	473.13	0	6000	500	75	227.6717236
7	41	02122018	065015	8.74	-49.67	12548.7	-2.01	120.25	502.32	0	6000	500	75	227.6717236
7	41	02122018	065017	8.7	-49.61	12863.2	-2.01	116.15	499.2	0	6000	500	75	226.9730502
7	41	02122018	065018	8.49	-49.43	12196.8	-2.01	117.34	529.35	0	6000	500	75	226.9730502
7	41	02122018	065019	8.44	-49.33	12812	-2.01	125.21	580.74	0	6000	500	75	226.9730502
7	41	02122018	065020	8.7	-49.35	13575	-2.01	134.93	545.52	0	6000	500	75	224.8273978
7	41	02122018	065021	8.62	-49.06	14143.8	-2.01	109.85	545	0	6000	500	75	224.8273978
7	41	02122018	065022	8.57	-49.3	14871.2	-2.01	110.95	606.63	0	6000	500	75	224.8273978
7	41	02122018	065023	8.62	-49.06	15267.1	-2.01	110.26	579.71	0	6000	500	75	223.0587932
7	41	02122018	065024	8.65	-49.09	15292.4	-2.01	109.64	619.3	0	6000	500	75	223.0587932
7	41	02122018	065026	12.93	-48.95	15100.3	-3.01	115.17	619.3	0	6000	500	75	223.0587932
7	41	02122018	065027	13.28	-48.95	13553.7	-3.01	107.47	542.22	0	6000	500	75	219.3821824
7	41	02122018	065028	13.28	-48.97	14517.7	-3.01	109.95	556.73	0	6000	500	75	219.3821824
7	41	02122018	065030	13.3	-49.05	13507.9	-3.01	109.83	556.73	0	6000	500	75	219.3821824
7	42	02122018	065030	13.04	-49.21	15077.2	-3.01	124.23	604.27	0	6000	500	75	286.1635775
7	42	02122018	065032	13.02	-49.26	15077.2	-3.01	124.23	604.27	0	6000	500	75	286.1635775
7	42	02122018	065033	12.94	-48.98	15077.2	-3.01	124.23	604.27	0	6000	500	75	286.1635775
7	43	02122018	065034	12.49	-49.03	13990.7	-3.01	123.32	551.49	0	6000	500	75	215.6580423
7	43	02122018	065035	12.45	-49.04	16074.2	-3.01	132.31	602.97	0	6000	500	75	215.6580423
7	43	02122018	065037	12.26	-48.76	14560.3	-3.01	128.59	601.18	0	6000	500	75	215.6580423
7	43	02122018	065037	12.74	-48.86	13612.8	-3.01	120.99	509.91	0	6000	500	75	213.6270888
7	43	02122018	065039	12.8	-48.95	14971.9	-3.01	123.37	531.69	0	6000	500	75	213.6270888
7	43	02122018	065040	12.67	-49.19	13035.2	-3.01	110.16	507.63	0	6000	500	75	213.6270888
7	44	02122018	065041	13.2	-47.56	2496.7	-3.01	96.62	309.82	0	6000	500	75	286.1635775
7	44	02122018	065042	13.06	-47.8	2467.6	-3.01	96.36	248.22	0	6000	500	75	286.1635775
7	44	02122018	065043	13.11	-47.32	2419.4	-3.01	87.68	248.22	0	6000	500	75	286.1635775
7	45	02122018	065045	13.15	-49.55	14706.2	-3.01	124.52	533.57	0	6000	500	75	215.9334139
7	45	02122018	065046	13.13	-49.21	14706.2	-3.01	124.52	533.57	0	6000	500	75	215.9334139
7	45	02122018	065047	13.12	-49.28	14706.2	-3.01	124.52	533.57	0	6000	500	75	215.9334139
7	46	02122018	065048	13.13	-48.88	14653.4	-3.01	115.74	629.54	0	6000	500	75	286.1635775
7	46	02122018	065049	13.14	-49.35	14653.4	-3.01	115.74	629.54	0	6000	500	75	286.1635775
7	46	02122018	065051	13.32	-48.94	14653.4	-3.01	115.74	629.54	0	6000	500	75	286.1635775
7	47	02122018	065052	13.5	-49.27	16665.2	-3.01	140.11	605.14	0	6000	500	75	224.4516468
7	47	02122018	065053	13.48	-49.45	16621.2	-3.01	140.13	602.78	0	6000	500	75	224.4516468
7	47	02122018	065054	13.75	-49.82	16922.2	-3.01	140.54	624.45	0	6000	500	75	226.196194
7	48	02122018	065055	13.9	-49.36	17602	-3.01	145.71	602.81	0	6000	500	75	286.1635775
7	48	02122018	065056	14.32	-49.01	17602	-3.01	145.71	602.81	0	6000	500	75	286.1635775
7	48	02122018	065058	13.72	-49.73	17602	-3.01	145.71	602.81	0	6000	500	75	286.1635775
7	49	02122018	065059	13.39	-49.79	14153.1	-3.01	132.62	541.47	0	6000	500	75	229.6540471
7	49	02122018	065100	13.44	-49.18	15748.2	-3.01	134.36	559.73	0	6000	500	75	229.6540471
7	49	02122018	065101	13.55	-49.26	14101.3	-3.01	134.7	559.83	0	6000	500	75	229.6540471
7	49	02122018	065102	14.53	-49.67	13085.3	-3.01	134.1	481.22	0	6000	500	75	239.8379203
7	49	02122018	065104	14.42	-49.86	15478.2	-3.01	138.11	552.71	0	6000	500	75	239.8379203
7	49	02122018	065105	14.84	-45.84	11988	-3.01	128	529.16	0	6000	500	75	239.8379203
7	50	02122018	065109	14.48	-47.79	14256.6	-3.01	140.99	800.79	0	6000	500	75	252.0149171
7	50	02122018	065110	14.6	-48.7	16580.5	-3.01	142.87	582.75	0	6000	500	75	252.0149171
7	50	02122018	065112	15.07	-46.88	15648.2	-3.01	142.87	612.45	0	6000	500	75	252.0149171
7	50	02122018	065112	16.32	-46.23	16670.9	-3.01	151.96	668.65	0	6000	500	75	259.9935722
7	50	02122018	065113	16.34	-46.87	17202.4	-3.01	164.64	581.81	0	6000	500	75	259.9935722
7	50	02122018	065115	17.19	-46.25	17908.1	-3.01	164.62	654.53	0	6000	500	75	259.9935722
7	50	02122018	065116	18.24	-46.21	17352	-3.01	171.96	639.03	0	6000	500	75	264.8433554
7	50	02122018	065117	17.84	-46.37	14361.7	-3.01	150.38	510.33	0	6000	500	75	264.8433554
7	50	02122018	065118	15.82	-49.99	13163	-3.01	147.14	509.57	0	6000	500	75	264.8433554
7	50	02122018	065119	15.97	-50.09	10807.1	-3.01	129.45	437.52	0	6000	500	75	277.6432118
7	50	02122018	065120	15.98	-49.31	11337.8	-3.01	129.02	444.3	0	6000	500	75	277.6432118
7	50	02122018	065123	15.62	-49.86	11136.4	-3.01	129.38	434.31	0	6000	500	75	277.6432118
7	50	02122018	065123	15.92	-49.44	11241	-3.01	128.62	441.55	0	6000	500	75	279.345537
7	50	02122018	065125	15.52	-49.46	10820.5	-3.01	119.15	441.55	0	6000	500	75	279.345537
7	50	02122018	065126	15.64	-49.54	11029.9	-3.01	123.71	402.06	0	6000	500	75	279.345537
7	50	02122018	065127	15.74	-49.73	8960.7	-3.01	117.53	351.46	0	6000	500	75	283.9847646
7	50	02122018	065128	15.53	-49.55	9802.7	-3.01	113.14	415.29	0	6000	500	75	283.9847646
7	50	02122018	065129	15.52	-49.19	8226.4	-3.01	103.75	395.22	0	6000	500	75	283.9847646
7	51	02122018	065130	15.79	-49.64	9586.7	-3.01	98.03	532.15	0	6000	500	75	286.1635775
7	51	02122018	065131	16.07	-48.98	9586.7	-3.01	98.03	532.15	0	6000	500	75	286.1635775
7	51	02122018	065133	15.93	-49.19	9586.7	-3.01	98.03	532.15	0	6000	500	75	286.1635775
7	52	02122018	065133	16.51	-49.27	10540.8	-3.01	103.32	538.44	0	6000	500	75	290.6758805
7	52	02122018	065135	16.44	-49.55	10540.8	-3.01	103.32	538.44	0	6000	500	75	290.6758805
7	52	02122018	065136	16.44	-49.75	10540.8	-3.01	103.32	538.44	0	6000	500	75	290.6758805
7	53	02122018	065137	17.1	-49.77	12289.7	-3.01	116.86	544.02	0	6000	500	75	286.1635775
7	53	02122018	065138	17.23	-49.44	12289.7	-3.01	116.86	544.02	0	6000	500	75	286.1635775
7	53	02122018	065139	17	-49.7	12289.7	-3.01	116.86	544.02	0	6000	500	75	286.1635775
7	54	02122018	065151	18.42	-49.97	7004.4	-3.01	99.25	448.29	0	6000	500	75	304.2972068
7	54	02122018	065152	18.42	-49.57	8220.7	-3.01	99.25	457.98	0	6000	500	75	304.2972068
7	54	02122018	065153	18.09	-49.35	6492.4	-3.01	96.98	381.65	0	6000	500	75	304.2972068
7	54	02122018	065155	18.13	-50.61	6937.3	-3.01	99.1	382.8	0	6000	500	75	305.1617224
7	54	02122018	065156	17.81	-50.99	6316.6	-3.01	98.89	388.78	0	6000	500	75	305.1617224
7	54	02122018	065157	16.97	-49.81	3872	-3.01	47.56	388.24	0	6000	500	75	305.1617224
7	54	02122018	065158	17.3	-50.34	2670.6	-3.01	42.01	336.13	0	6000	500	75	307.0243441
7	54	02122018	065159	17.43	-50.63	3458.1	-3.01	48.97	407.2	0	6000	500	75	307.0243441
7	54	02122018	065200	17.46	-50.36	2793	-3.01	47.63	341.37	0	6000	500	75	307.0243441
7	55	02122018	065201	17.73	-50.77	1735.1	-3.01	20.6	469.96	0	6000	500	75	286.1635775
7	55	02122018	065203	17.75	-50.73	1735.1	-3.01	20.6	469.96	0	6000	500	75	286.1635775
7	55	02122018	065204	17.74	-50.93	1735.1	-3.01	20.6	469.96	0	6000	500	75	286.1635775
7	56	02122018	065206	17.56	-50.99	3334.4	-3.01	52.42	413.1	0	6000	500	75	309.9421145
7	56	02122018	065207	17.95	-50.44	992.1	-3.01	51.28	277.55	0	6000	500	75	309.9421145
7	56	02122018	065208	18.53	-50.98	2840.8	-3.01	44.99	353.71	0	6000	500	75	310.9179944
7	56	02122018	065210	17.97	-50.67	2896.7	-3.01	33.57	406.25	0	6000	500	75	310.9179944
7	56	02122018	065210	17.92	-50.52	4869.1	-3.01	58.17	479.95	0	6000	500	75	310.9179944
7	56	02122018	065212	18.49	-50.16	5617.5	-3.01	61.27	533.61	0	6000	500	75	313.8129905
7	56	02122018	065213	18.47	-49.92	6164	-3.01	62.44	486.67	0	6000	500	75	313.8129905
7	56	02122018	065214	18.45	-49.98	6818	-3.01	67.32	487.39	0	6000	500	75	313.8129905
7	56	02122018	065215	18.71	-49.87	6167.7	-3.01	59.89	494.89	0	6000	500	75	313.9541019
7	56	02122018	065216	19.03	-49.45	7214.2	-3.01	64.92	562.82	0	6000	500	75	313.9541019
7	56	02122018	065217	18.79	-49.99	5968.3	-3.01	57.07	535.3	0	6000	500	75	313.9541019
7	57	02122018	065219	18.89	-50.09	7564.6	-3.01	68.42	538.63	0	6000	500	75	286.1635775
7	57	02122018	065220	18.99	-50.25	7564.6	-3.01	68.42	538.63	0	6000	500	75	286.1635775
7	57	02122018	065221	18.97	-50.24	7564.6	-3.01	68.42	538.63	0	6000	500	75	286.1635775
7	58	02122018	065222	19.03	-49.77	7662.2	-3.01	78.82	476.51	0	6000	500	75	316.3429203
